datetime,source,face,face_bbox_x1,face_bbox_y1,face_bbox_x2,face_bbox_y2,head_yaw,head_pitch,head_roll,left_eye_state,right_eye_state,left_eye_state_confidence,right_eye_state_confidence,gaze_yaw,gaze_pitch,facial_expression,race,gender,age,face_center_x,face_center_y,face_area,person
2024-12-12 18:00:25.406028074,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,259,151,339,267,-1.46,-4.54,0.03,open,open,1.0,1.0,-11.91,-12.58,neutral,middle_eastern,male,25,299.0,209.0,9280,1
2024-12-12 18:00:25.406028074,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,299,454,412,603,-2.37,13.0,0.64,open,open,1.0,1.0,-3.42,10.04,neutral,white,male,25,355.5,528.5,16837,3
2024-12-12 18:00:25.406028074,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,933,547,1000,629,18.71,13.17,1.97,open,open,0.99,1.0,5.77,-2.86,smilling,white,male,45,966.5,588.0,5494,0
2024-12-12 18:00:25.406028074,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,968,109,1070,260,-3.01,-2.0,5.9,open,open,1.0,1.0,2.19,-5.74,neutral,middle_eastern,male,35,1019.0,184.5,15402,2
2024-12-12 18:00:25.672850058,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,259,151,339,268,-1.63,-5.26,-0.48,open,open,1.0,1.0,-8.4,-11.88,neutral,middle_eastern,male,25,299.0,209.5,9360,1
2024-12-12 18:00:25.672850058,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,299,447,411,595,-2.49,14.79,-0.39,open,open,1.0,1.0,-4.48,15.54,neutral,white,male,25,355.0,521.0,16576,3
2024-12-12 18:00:25.672850058,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,935,546,1000,625,22.69,15.84,4.17,open,open,1.0,1.0,-0.17,-1.37,smilling,white,male,55,967.5,585.5,5135,0
2024-12-12 18:00:25.672850058,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,968,109,1071,261,-2.3,-1.55,6.19,open,open,1.0,1.0,0.34,-3.97,neutral,middle_eastern,male,35,1019.5,185.0,15656,2
2024-12-12 18:00:25.911053911,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,259,152,339,268,-2.01,-5.09,-0.73,open,open,1.0,1.0,-8.86,-12.05,neutral,middle_eastern,male,25,299.0,210.0,9280,1
2024-12-12 18:00:25.911053911,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,297,445,409,592,-3.3,15.54,-0.13,open,open,1.0,1.0,-5.93,14.18,neutral,middle_eastern,male,25,353.0,518.5,16464,3
2024-12-12 18:00:25.911053911,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,546,1001,624,13.6,20.54,4.69,closed,closed,0.85,1.0,0.62,-14.22,neutral,white,male,45,969.0,585.0,4992,0
2024-12-12 18:00:25.911053911,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,969,110,1072,263,-4.94,-6.68,5.4,open,open,1.0,1.0,-3.56,-2.09,neutral,middle_eastern,male,35,1020.5,186.5,15759,2
2024-12-12 18:00:26.136632119,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,259,152,339,268,-0.71,-6.41,-1.43,open,open,1.0,1.0,-12.63,-12.75,neutral,middle_eastern,male,25,299.0,210.0,9280,1
2024-12-12 18:00:26.136632119,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,294,451,404,594,-2.11,19.86,-1.04,open,open,1.0,1.0,-5.47,16.57,neutral,white,male,25,349.0,522.5,15730,3
2024-12-12 18:00:26.136632119,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,935,547,1001,627,13.56,15.51,2.31,closed,closed,0.95,0.98,9.74,-12.33,neutral,white,male,45,968.0,587.0,5280,0
2024-12-12 18:00:26.136632119,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,969,111,1072,263,-2.71,-10.4,6.04,open,open,1.0,1.0,-3.09,-3.41,neutral,middle_eastern,male,35,1020.5,187.0,15656,2
2024-12-12 18:00:26.362210326,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,261,153,340,270,-1.66,-7.14,-1.16,open,open,1.0,1.0,-13.77,-11.63,neutral,middle_eastern,male,25,300.5,211.5,9243,1
2024-12-12 18:00:26.362210326,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,295,454,406,598,-2.88,15.87,-0.09,open,open,1.0,1.0,-1.87,11.18,neutral,middle_eastern,male,25,350.5,526.0,15984,3
2024-12-12 18:00:26.362210326,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,934,547,1001,629,22.24,9.71,2.62,open,open,1.0,1.0,19.77,0.03,smilling,white,male,45,967.5,588.0,5494,0
2024-12-12 18:00:26.362210326,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1072,264,-2.86,-11.22,6.19,open,open,1.0,1.0,-1.6,-4.19,neutral,middle_eastern,male,35,1021.0,188.0,15504,2
2024-12-12 18:00:26.568429210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,263,153,343,271,-1.23,-6.79,-1.86,open,open,1.0,1.0,-9.85,-12.54,neutral,middle_eastern,male,25,303.0,212.0,9440,1
2024-12-12 18:00:26.568429210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,295,454,408,600,-3.79,15.06,0.19,open,open,1.0,1.0,-4.31,10.6,neutral,middle_eastern,male,25,351.5,527.0,16498,3
2024-12-12 18:00:26.568429210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,549,1002,630,20.54,9.69,3.11,open,open,0.98,0.98,21.11,-7.43,smilling,white,male,45,969.0,589.5,5346,0
2024-12-12 18:00:26.568429210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1072,264,-2.98,-12.98,6.05,open,open,1.0,1.0,-2.05,-1.98,neutral,middle_eastern,male,35,1021.0,188.0,15504,2
2024-12-12 18:00:26.846193420,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,262,153,342,270,-1.53,-8.12,-1.17,open,open,1.0,1.0,-14.27,-13.67,neutral,middle_eastern,male,25,302.0,211.5,9360,1
2024-12-12 18:00:26.846193420,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,293,447,407,595,-3.67,25.03,-1.05,closed,closed,1.0,1.0,2.74,-5.42,neutral,white,male,25,350.0,521.0,16872,3
2024-12-12 18:00:26.846193420,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,938,550,1004,631,18.15,4.12,3.24,open,open,1.0,1.0,11.41,-3.78,smilling,white,male,45,971.0,590.5,5346,0
2024-12-12 18:00:26.846193420,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1072,264,-2.64,-13.32,5.45,open,open,1.0,1.0,-0.96,-1.74,neutral,middle_eastern,male,35,1021.0,188.0,15504,2
2024-12-12 18:00:27.086922403,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,257,158,338,276,0.53,-8.21,-2.35,open,open,1.0,1.0,-9.14,-16.13,neutral,middle_eastern,male,25,297.5,217.0,9558,1
2024-12-12 18:00:27.086922403,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,295,438,407,582,-3.13,34.42,-1.65,open,open,1.0,1.0,-3.61,21.92,neutral,white,male,25,351.0,510.0,16128,3
2024-12-12 18:00:27.086922403,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,549,1005,633,17.19,5.88,1.92,open,open,1.0,1.0,5.37,-0.65,smilling,white,male,45,971.0,591.0,5712,0
2024-12-12 18:00:27.086922403,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1072,264,-3.01,-14.56,5.56,open,open,1.0,1.0,-2.36,-1.05,neutral,middle_eastern,male,35,1021.0,188.0,15504,2
2024-12-12 18:00:27.342802160,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,255,161,336,279,0.52,-7.68,-2.47,open,open,1.0,1.0,-15.62,-13.43,neutral,middle_eastern,male,25,295.5,220.0,9558,1
2024-12-12 18:00:27.342802160,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,291,441,404,585,-1.44,37.05,-2.14,closed,closed,1.0,1.0,7.67,-1.61,neutral,white,male,25,347.5,513.0,16272,3
2024-12-12 18:00:27.342802160,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,938,547,1009,634,9.93,18.63,2.59,open,open,1.0,1.0,7.25,-6.03,neutral,white,male,55,973.5,590.5,6177,0
2024-12-12 18:00:27.342802160,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1072,265,-2.98,-14.15,5.51,open,open,1.0,1.0,-0.84,-0.51,neutral,middle_eastern,male,35,1021.0,188.5,15606,2
2024-12-12 18:00:27.594473369,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,255,163,336,283,0.06,-7.99,-2.89,open,open,1.0,1.0,-10.26,-14.13,neutral,middle_eastern,male,25,295.5,223.0,9720,1
2024-12-12 18:00:27.594473369,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,284,445,399,592,2.15,26.31,-5.33,open,open,1.0,1.0,1.13,13.3,neutral,middle_eastern,male,25,341.5,518.5,16905,3
2024-12-12 18:00:27.594473369,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,944,545,1011,627,10.27,19.92,5.74,open,open,1.0,1.0,-7.86,-3.41,neutral,white,male,55,977.5,586.0,5494,0
2024-12-12 18:00:27.594473369,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,113,1072,265,-2.15,-13.27,5.53,open,open,1.0,1.0,-0.52,0.44,neutral,middle_eastern,male,35,1021.0,189.0,15504,2
2024-12-12 18:00:27.816684738,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,260,162,341,282,-0.58,-7.12,-2.2,open,open,1.0,1.0,-11.97,-12.59,neutral,middle_eastern,male,25,300.5,222.0,9720,1
2024-12-12 18:00:27.816684738,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,280,446,398,598,-0.84,31.7,-5.8,closed,closed,1.0,1.0,8.52,-3.65,neutral,white,male,25,339.0,522.0,17936,3
2024-12-12 18:00:27.816684738,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,947,545,1011,623,9.45,22.45,5.68,open,open,1.0,1.0,-2.56,-7.02,neutral,white,male,55,979.0,584.0,4992,0
2024-12-12 18:00:27.816684738,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1073,265,-1.75,-12.69,5.7,open,open,1.0,1.0,0.15,0.26,neutral,middle_eastern,male,35,1021.5,188.5,15759,2
2024-12-12 18:00:28.064989108,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,264,160,345,280,-1.2,-8.9,-1.84,open,open,1.0,1.0,-8.75,-13.53,neutral,middle_eastern,male,25,304.5,220.0,9720,1
2024-12-12 18:00:28.064989108,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,277,443,399,601,0.92,21.91,-6.96,open,open,1.0,1.0,-0.02,10.79,neutral,middle_eastern,male,25,338.0,522.0,19276,3
2024-12-12 18:00:28.064989108,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,948,545,1011,621,5.45,25.26,5.62,open,open,0.99,1.0,-6.41,-2.42,neutral,white,male,45,979.5,583.0,4788,0
2024-12-12 18:00:28.064989108,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,970,112,1073,265,-2.33,-13.22,5.89,open,open,1.0,1.0,0.43,2.42,neutral,middle_eastern,male,35,1021.5,188.5,15759,2
2024-12-12 18:00:28.302351251,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,268,158,347,274,-1.28,-6.78,-1.95,open,open,0.99,1.0,-14.83,-14.96,neutral,middle_eastern,male,25,307.5,216.0,9164,1
2024-12-12 18:00:28.302351251,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,278,442,403,604,0.71,23.66,-5.44,open,open,1.0,1.0,-7.25,8.67,neutral,middle_eastern,male,25,340.5,523.0,20250,3
2024-12-12 18:00:28.302351251,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,944,546,1008,624,7.77,24.21,1.7,open,open,1.0,0.68,-8.58,0.78,neutral,white,male,45,976.0,585.0,4992,0
2024-12-12 18:00:28.302351251,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,971,112,1075,266,0.92,-8.47,6.93,closed,open,1.0,1.0,14.32,-13.7,tired,middle_eastern,male,35,1023.0,189.0,16016,2
2024-12-12 18:00:28.574223494,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,157,347,272,-0.29,-8.12,-1.97,open,open,1.0,1.0,-12.88,-11.52,neutral,middle_eastern,male,25,308.0,214.5,8970,1
2024-12-12 18:00:28.574223494,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,280,442,407,605,-3.25,16.8,-2.92,open,open,1.0,1.0,-15.22,5.91,neutral,middle_eastern,male,25,343.5,523.5,20701,3
2024-12-12 18:00:28.574223494,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,547,1002,627,12.12,19.02,0.57,closed,open,0.51,0.99,5.54,-11.9,neutral,white,male,55,969.0,587.0,5280,0
2024-12-12 18:00:28.574223494,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,990,114,1093,265,26.74,4.81,5.5,open,open,1.0,1.0,16.0,-5.11,neutral,middle_eastern,male,25,1041.5,189.5,15553,2
2024-12-12 18:00:28.787176055,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,156,347,272,-0.22,-4.99,-1.89,open,open,1.0,1.0,-8.18,-10.47,neutral,middle_eastern,male,25,308.0,214.0,9048,1
2024-12-12 18:00:28.787176055,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,283,444,409,606,-2.82,16.34,-2.55,open,open,1.0,1.0,-13.62,7.29,neutral,white,male,25,346.0,525.0,20412,3
2024-12-12 18:00:28.787176055,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,932,550,998,630,11.85,10.63,-2.8,open,open,0.93,0.77,2.31,-0.94,neutral,white,male,35,965.0,590.0,5280,0
2024-12-12 18:00:28.787176055,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,1000,115,1102,264,30.12,10.51,6.59,open,open,1.0,1.0,42.26,-0.38,neutral,middle_eastern,male,25,1051.0,189.5,15198,2
2024-12-12 18:00:29.022854779,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,156,347,271,0.09,-7.35,-2.09,open,open,1.0,1.0,-10.2,-11.25,neutral,middle_eastern,male,25,308.0,213.5,8970,1
2024-12-12 18:00:29.022854779,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,284,445,409,605,-1.95,17.91,-2.76,open,open,1.0,1.0,-16.28,7.45,neutral,white,male,25,346.5,525.0,20000,3
2024-12-12 18:00:29.022854779,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,929,548,997,630,15.14,9.13,-2.57,open,open,0.98,1.0,1.17,-1.24,neutral,white,male,45,963.0,589.0,5576,0
2024-12-12 18:00:29.022854779,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,1004,116,1105,264,32.86,9.91,7.79,open,open,1.0,1.0,40.54,-2.03,neutral,middle_eastern,male,25,1054.5,190.0,14948,2
2024-12-12 18:00:29.282943086,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,154,348,271,-1.41,-7.89,-1.46,open,open,1.0,1.0,-13.92,-16.15,neutral,white,male,25,308.5,212.5,9243,1
2024-12-12 18:00:29.282943086,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,285,445,409,605,-2.2,18.75,-2.54,open,open,1.0,1.0,-13.39,7.25,neutral,white,male,25,347.0,525.0,19840,3
2024-12-12 18:00:29.282943086,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,931,547,997,626,13.2,17.33,-0.05,open,open,1.0,1.0,1.71,-6.3,neutral,white,male,45,964.0,586.5,5214,0
2024-12-12 18:00:29.282943086,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,1005,116,1106,264,28.72,11.81,7.5,open,open,1.0,1.0,38.47,0.41,neutral,middle_eastern,male,25,1055.5,190.0,14948,2
2024-12-12 18:00:29.526197197,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,270,151,348,266,-3.04,-7.2,-1.95,open,open,1.0,1.0,-12.23,-15.16,neutral,middle_eastern,male,25,309.0,208.5,8970,1
2024-12-12 18:00:29.526197197,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,285,445,410,605,-0.89,17.53,-2.65,open,open,1.0,1.0,0.2,11.14,neutral,middle_eastern,male,25,347.5,525.0,20000,3
2024-12-12 18:00:29.526197197,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,932,548,996,626,13.64,20.8,0.29,open,open,1.0,0.93,0.66,-2.89,neutral,white,male,55,964.0,587.0,4992,0
2024-12-12 18:00:29.526197197,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,1003,116,1105,264,28.98,9.82,9.09,open,open,1.0,1.0,34.55,-0.86,neutral,middle_eastern,male,25,1054.0,190.0,15096,2
2024-12-12 18:00:29.739991468,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,150,348,264,-3.78,-5.86,-1.54,open,open,1.0,1.0,-13.74,-15.09,neutral,middle_eastern,male,25,309.5,207.0,8778,1
2024-12-12 18:00:29.739991468,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,287,444,411,603,-0.86,15.28,-1.99,open,open,1.0,1.0,-1.11,9.68,neutral,middle_eastern,male,25,349.0,523.5,19716,3
2024-12-12 18:00:29.739991468,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,931,548,996,627,15.14,16.58,0.82,closed,closed,1.0,0.79,2.16,-8.43,neutral,white,male,55,963.5,587.5,5135,0
2024-12-12 18:00:29.739991468,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,988,114,1093,265,17.16,-2.13,4.41,closed,open,0.88,1.0,13.63,-11.53,neutral,middle_eastern,male,35,1040.5,189.5,15855,2
2024-12-12 18:00:29.993346097,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,150,347,263,-2.75,-6.49,-1.87,open,open,1.0,1.0,-12.62,-16.52,neutral,middle_eastern,male,25,309.0,206.5,8588,1
2024-12-12 18:00:29.993346097,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,293,437,419,599,-1.49,17.21,4.8,open,open,1.0,1.0,1.13,10.15,neutral,middle_eastern,male,25,356.0,518.0,20412,3
2024-12-12 18:00:29.993346097,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,929,548,996,629,13.5,12.41,-1.39,closed,open,1.0,1.0,-1.26,-0.78,neutral,white,male,45,962.5,588.5,5427,0
2024-12-12 18:00:29.993346097,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,977,112,1082,265,-2.55,-17.56,4.28,open,open,1.0,1.0,-4.59,2.21,neutral,middle_eastern,male,35,1029.5,188.5,16065,2
2024-12-12 18:00:30.266060049,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,144,353,260,0.02,-4.99,-1.39,open,open,1.0,1.0,-10.82,-16.1,neutral,middle_eastern,male,25,314.0,202.0,9048,1
2024-12-12 18:00:30.266060049,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,290,426,423,597,10.3,15.18,12.54,open,open,1.0,1.0,17.31,4.23,neutral,middle_eastern,male,25,356.5,511.5,22743,3
2024-12-12 18:00:30.266060049,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,931,547,997,627,10.39,19.88,2.17,open,open,0.99,0.52,-5.93,-8.66,neutral,white,male,55,964.0,587.0,5280,0
2024-12-12 18:00:30.266060049,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,972,111,1077,265,-3.11,-16.74,5.58,open,open,1.0,1.0,-6.69,1.62,neutral,middle_eastern,male,35,1024.5,188.0,16170,2
2024-12-12 18:00:30.503422193,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,139,354,256,-0.35,-8.16,-1.95,open,open,1.0,1.0,-15.78,-11.3,neutral,middle_eastern,male,25,314.5,197.5,9243,1
2024-12-12 18:00:30.503422193,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,284,423,417,595,2.78,18.64,12.4,open,open,1.0,1.0,12.28,7.16,neutral,middle_eastern,male,25,350.5,509.0,22876,3
2024-12-12 18:00:30.503422193,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,935,546,997,621,2.45,22.7,3.04,open,open,1.0,0.99,12.82,19.1,neutral,white,male,55,966.0,583.5,4650,0
2024-12-12 18:00:30.503422193,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,17,976,104,1078,251,-3.21,20.04,10.29,closed,open,1.0,1.0,1.12,-7.7,neutral,middle_eastern,male,35,1027.0,177.5,14994,2
2024-12-12 18:00:30.790445210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,272,136,351,254,-0.74,-5.75,-1.62,open,open,1.0,1.0,-9.03,-8.57,neutral,middle_eastern,male,25,311.5,195.0,9322,1
2024-12-12 18:00:30.790445210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,283,426,416,598,3.98,14.49,12.27,open,open,1.0,1.0,7.27,8.51,neutral,middle_eastern,male,25,349.5,512.0,22876,3
